id,ingri,price,subscribe,bigcat,smallcat,imageurl,quantity,keyword
3345,[라라스팜] 하늘이 내린 순두부,"1,600원",순수한 콩의 영양 그대로!,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1621587950372l0.jpg,,내린
3346,[고래사] 어묵말이 4종,"3,040원",하나씩 꺼내 즐기는 별미 간식,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1564541183743l0.jpg,,어묵말이
3347,[김구원선생] 국산 전통 도토리묵 250g,"3,900원",국산 도토리가 담긴 미니 도토리묵,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/162209970047l0.jpg,250g,도토리묵
3348,[고래사] 스페셜 어묵 4종,"2,800원",쫄깃한 어육의 속을 꽉 채운,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/156454938946l0.jpg,,어묵
3349,[진실된손맛] 명절한정 추석 상차림 골라담기 9/18 (토) 수령,"4,900원",정갈함이 돋보이는 한상 차림,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1611896915351l0.jpg,,(토)
3350,[한둘] 국산 청포 탱탱묵,"5,300원",바로 요리하는 간편 식재료,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1603696936662l0.jpg,,청포
3351,[맛있게 한끼] 국산콩 순두부,"1,500원",몽글 몽글 부드러운 순두부 !,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1587104739332l0.jpg,,국산콩
3352,[한둘] 국산 청포묵,"5,300원",건강하게 즐기는 별미 식재료,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1594027981218l0.jpg,,국산
3353,[모노키친] 감자 고로케,"5,900원",담백하고 포슬포슬한 매력,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1610420196422l0.jpg,,감자
3354,[농협두부] 내린천 국산콩 원당 연두부 160g,"1,000원",1등급 국산 콩으로 완성한 탱글함,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1602813353975l0.jpg,160g,연두부
3355,[잔다리마을] 잔다리 전두부,"3,900원",[MD추천] 푸딩같이 탱글탱글한 식감,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1574848713263l0.jpg,,잔다리
3356,[삼진어묵]우리가족 깐깐한 쫄깃도톰사각,"2,980원",깐깐하게 만든 부드러운 어묵,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1608273046593l0.jpg,,깐깐한
3357,[자연에찬] 꼬지산적,"20,000원",좋은 재료로 만든 냉동 산적,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1612166817691l0.jpg,,[자연에찬]
3358,[제주감성] 서귀포 은갈치 야채 어묵꼬치,"1,900원",간편하게 즐기는 어묵 간식,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1611734453367l0.jpg,,야채
3359,[제주살림] 제주전통 마른두부 270g,"3,950원","샐러드로 먹어도 좋은, 마른두부",국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1536739340149l0.jpg,270g,마른두부
3360,[정미경키친] 명절한정 추석 상차림 골라담기 (9/19 일 수령),"8,500원",명절을 맛있게 누리는 방법,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1630633921799l0.jpg,,일
3361,[미자언니네] 부추해물전 반죽,"7,500원",채소와 해산물을 넣어 완성한 풍성함,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1566883021544l0.jpg,,부추해물전
3362,[제주감성] 서귀포 은갈치 봉어묵,"5,500원",제주산 은갈치를 넣은,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1611733912301l0.jpg,,은갈치
3363,[김구원선생] 기력 두부 300g,"4,400원",산수유와 한방재료를 첨가한 든든한 기력 두부 (1모/300g),국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1550113659259l0.jpg,300g,두부
3364,[박가네빈대떡] 고기완자전,"7,900원",두툼하게 즐기는 전통의 맛,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1594366161110l0.jpg,,[박가네빈대떡]
3365,[Kurly's] 계란옷 입은 고기완자 500g,"4,800원",더 간편하고 더 고소한,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1611714608576l0.jpg,500g,고기완자
3366,[미자언니네] 베이컨맛살전 반죽 (냉동),"7,800원",다양한 재료의 다채로운 식감,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1578632825183l0.jpg,,반죽
3367,[더플랜] 목련 봉꼬치 어묵 (5입),"4,900원","[극한직업 ""어묵""편 방송] 손쉽게 만드는 봉꼬치 어묵탕",국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1604470989872l0.jpg,5입,어묵
3368,[한둘] 무농약콩 두부 2종 (찌개용/부침용),"2,900원",국산 콩으로 만든 매일 반찬,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1594029181379l0.jpg,,2종
3369,[모노키친] 카레 고로케,"5,900원",감자와 카레의 향긋한 조화,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1610420320812l0.jpg,,카레
3370,[맑은물에] 국산 촌두부,"3,280원",대용량 두부로 넉넉하게,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1614648067196l0.jpg,,국산
3371,[농협두부] 내린천 국산콩 원당 두부 찌개용 300g,"2,190원",따끈한 찌개 속 단골 재료,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1602823691689l0.jpg,300g,찌개용
3372,[전통부산어묵 by.고래사] 특상천 어묵,"5,500원",부드러운 어육살로 만든,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1565677823762l0.jpg,,특상천
3373,[비비고] 도톰 동그랑땡,"6,980원",육즙을 품은 간편 반찬,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1590034741161l0.jpg,,도톰
3374,[전통부산어묵 by.고래사] 국탕 종합 어묵,"6,500원",7가지 어묵 골고루 담은,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1565678161663l0.jpg,,종합
3375,[한둘] 무농약콩 손순두부,"1,800원",그대로 떠먹는 고소한 순두부,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1603699973446l0.jpg,,무농약콩
3376,[풀무원] 큐브두부 로즈마리,"2,900원",간편히 활용하는 고단백 두부,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1619491468746l0.jpg,,큐브두부
3377,[라라스팜] 하늘이 내린 두부,"2,000원",재료가 건강한 100% 국산콩 두부,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1523346818105l0.jpg,,내린
3378,[새로미부산어묵] 내추럴 어묵 2종,"3,680원",합성 첨가물은 빼고 건강하게 만든 내추럴 어묵,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1580346468131l0.jpg,,어묵
3379,[라라스팜] 황토가마에 구운 매콤한 닭가슴살 두부,"3,200원",국내산 콩과 닭가슴살로 황토에 구운 웰빙 두부!,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1526866015000_l.jpg,,닭가슴살
3380,[미스터 동글] 해물 동그랑땡 반죽,"8,300원",집에서 만드는 동그랑땡,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1600829415696l0.jpg,,동그랑땡
3381,[미자언니네] 옥수수알갱이전 반죽 (냉동),"7,300원",톡톡 터지는 옥수수 알갱이,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1578632592604l0.jpg,,반죽
3382,[미도어묵] 소시지 핫바,"2,800원",후랑크 통소시지와 어묵의 만남,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/156695865847l0.jpg,,소시지
3383,[Kurly's] 국산콩 두부 300g,"1,900원",1등급 국산콩의 진한 고소함,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1600999994477l0.jpg,300g,두부
3384,[느린마을] 해물파전,"6,900원",데우기만 하면 되는 초간단 파전,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1590485404769l0.jpg,,[느린마을]
3385,[느린마을] 녹두전,"6,900원",고사리와 고기를 품은 고소한 녹두,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1589526718967l0.jpg,,[느린마을]
3386,[종가집] 콩으로국산콩순두부 350g,"1,700원",국산 콩으로 만든 탱글한 순두부,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1615873637481l0.jpg,350g,콩으로국산콩순두부
3387,"[도리깨침] 명절한정 명품전 세트, 두번째 (9/19 일 수령)","49,000원",,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1630633561470l0.jpg,,일
3388,[새로미부산어묵] 내츄럴 봉어묵 300g 9입,"3,680원",국산 감자전분과 높은 연육 함량의 어묵반찬,국·반찬·메인요리,두부·어묵·부침개,https://img-cf.kurly.com/shop/data/goods/1587709109996l0.jpg,300g * 9입,300g
3389,[존쿡 델리미트] 델리미트 100g 4종,"3,980원",풍미가득 샌드위치를 위한 햄,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1622424719988l0.jpg,,100g
3390,[존쿡 델리미트] 카나디언 베이컨,"3,980원",돼지 등심으로 만들어 기름기 없이 담백한 카나디언 베이컨,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1623311791794l0.jpg,,카나디언
3391,[존쿡 델리미트] 컨츄리베이컨 120g,"4,480원",참나무 훈연으로 살린 풍미!,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1623311280738l0.jpg,120g,컨츄리베이컨
3392,원래 참치,"2,600원",건강한 프리미엄 참치 통조림,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1515638519950l0.jpg,,원래
3393,[존쿡 델리미트] 킬바사 (폴란드식 소시지) 270g,"5,780원",말굽 모양의 색다른 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1519009289680l0.jpg,270g,소시지)
3394,[바이오노바] 유기농 스위트콘 340g,"5,900원",네덜란드 청정 지역에서 올바르게 자란 NON-GMO 스위트콘!,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1472175866491l0.jpg,340g,스위트콘
3395,[산수골목장] 햄이야기,"3,900원",기다리고 기다린 무항생제 착한 햄,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1552627311470l0.jpg,,[산수골목장]
3396,[바이오노바] 유기농 베이크드 빈,"5,900원",유기농 강낭콩과 토마토 주스의 조화로운 맛,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1523322651168l0.jpg,,베이크드
3397,[존쿡 델리미트] 팜 후레쉬 부어스첸 255g 2종,"4,500원",국내산 무항생제 돼지고기로 만든 독일식 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1464342128725l0.jpg,255g,255g
3398,[존쿡 델리미트] 비프 핫도그 소시지 300g,"6,780원",소고기로 만들어 더욱 부드러운,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1519009601898l0.jpg,300g,소시지
3399,[롯데] 비엔나 300gX2개,"7,480원",활용하기 좋은 만능 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1605602405749l0.jpg,300g x 2개,비엔나
3400,[어반나이프] 프리미엄 소시지 2종,"6,900원",독일의 정통 방식으로 만든 진정한 수제 소시지 [페퍼/브랏],국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1466495451916l0.jpg,,소시지
3401,[존쿡 델리미트] 이탈리안 소시지 320g,"6,980원",레드 페퍼와 펜넬 허브로 풍미를 더한 이탈리안 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/big/201512/713_shop1_358958.jpg,320g,소시지
3402,[존쿡 델리미트] 브랏 부어스트 320g,"5,980원",허브로 향긋함을 더한 정통 독일 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1519024490366l0.jpg,320g,부어스트
3403,[새로미부산어묵] 야채소시지,"3,300원",밀가루 대신 감자전분으로 만든 추억의 소시지 반찬,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1588042364822l0.jpg,,[새로미부산어묵]
3404,[존쿡 델리미트] 엔듀이 소시지 320g,"6,480원",케이언 페퍼와 통후추로 맛을 낸 프랑스 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/big/201512/712_shop1_185479.jpg,320g,소시지
3405,[CJ] 더건강한 캔햄 200g,"3,200원",CJ 건강하고 맛있는 캔햄!,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1616117020317l0.jpg,200g,캔햄
3406,[존쿡 델리미트] 바이스 부어스트 350g,"5,980원",뮌헨에서 온 전통 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1519020256218l0.jpg,350g,부어스트
3407,[존쿡 델리미트] 캠핑 바베큐용 모듬 소시지 410g,"6,980원",다섯 가지 소시지로 담아낸 풍성한 맛,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1519017706489l0.jpg,410g,소시지
3408,[리오마레] 인살라티씨메 샐러드참치 2종,"6,600원",[이태리 NO.1] 한끼 식사로도 훌륭한 이태리 참치 샐러드!,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1520304921319l0.jpg,,샐러드참치
3409,[선물세트] 선농육공방 햄세트 (예약일 수령),"59,000원",다양하게 즐기는 햄 세트,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1610005917572l0.jpg,,(예약일
3410,[선농육공방] 햄세트 고급형,"69,000원",햄과 특제 소스의 특별한 조화,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1610006260296l0.jpg,,햄세트
3411,[선물세트] 선농육공방 햄세트 고급형 (예약일 수령),"69,000원",햄과 특제 소스의 특별한 조화,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1610006418692l0.jpg,,(예약일
3412,[옴니포크] 식물성 런천,"4,225원",담백하게 즐기는 밥반찬,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1619662856769l0.jpg,,식물성
3413,[오뗄블랙라벨] 추억의 비엔나 소시지 800g,"6,900원",10g당:86원! 품질은 그 이상! 추억의 비엔나 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1621491512281l0.jpg,800g,소시지
3414,[오뗄블랙라벨] 제주돼지로 만든 비엔나 소시지 250g,"2,900원",제주돼지로 만든 비엔나 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1621491437945l0.jpg,250g,소시지
3415,백종원의 빽햄,"3,560원",좋은 취지로 만든 좋은 햄만든 좋은 햄,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1618993708210l0.jpg,,백종원의
3416,[Better me] 닭가슴살 소시지 3종,"1,800원",무항생제 닭가슴살을 이용한 소시지,국·반찬·메인요리,베이컨·햄·통조림,https://img-cf.kurly.com/shop/data/goods/1623040564849l0.jpg,,소시지
